region,lat,lon,tile_basename,hand_lambda_m,chosen_lambda_m,chosen_crest_az_deg,chosen_prom_frac,chosen_rel_power,within_tol,confidence,pct_diff_from_hand,n_candidates,all_candidates
WesternSahara,18.5,-13.25,WesternSahara_lat18p50_lon-13p25,2200.0,1909.8,118.8,0.546,0.474,True,high,13.2,16,157@244(p1.00);250@239(p0.26);315@241(p0.35);375@246(p0.22);502@249(p0.38);633@224(p0.25);754@249(p0.59);1348@254(p0.73);1700@264(p0.27);1910@119(p0.55);2868@161(p0.66);4064@206(p0.87);5434@101(p1.00);6103@241(p1.00);6855@91(p1.00);8648@251(p1.00)
WesternSahara,18.5,-13.0,WesternSahara_lat18p50_lon-13p00,1100.0,1068.3,241.2,0.185,0.571,True,high,2.9,17,93@249(p0.45);210@249(p0.20);315@239(p0.26);447@244(p0.49);532@249(p0.36);671@241(p0.76);951@256(p0.45);1068@241(p0.18);1348@236(p1.00);1700@146(p0.20);2145@246(p0.49);2868@251(p0.71);4838@239(p1.00);6103@119(p1.00);6855@256(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,18.5,-12.75,WesternSahara_lat18p50_lon-12p75,1500.0,1347.7,236.2,0.603,0.898,True,high,10.2,19,210@241(p0.37);398@241(p0.23);532@244(p0.66);711@241(p0.47);847@239(p0.79);1008@91(p0.15);1200@241(p0.38);1348@236(p0.60);1700@231(p0.21);2024@154(p0.33);2273@241(p0.25);2553@241(p1.00);2868@246(p0.25);4307@216(p0.81);4838@239(p1.00);5434@231(p0.15);6103@241(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,18.5,-12.5,WesternSahara_lat18p50_lon-12p50,1700.0,1604.3,191.2,0.596,0.948,True,high,5.6,18,223@191(p0.48);334@244(p0.25);398@191(p0.23);447@239(p0.17);502@191(p0.43);564@244(p0.24);711@191(p0.37);799@191(p0.32);1068@191(p0.17);1200@199(p1.00);1604@191(p0.60);2024@189(p0.74);2868@191(p0.93);3414@186(p0.72);4307@189(p1.00);5127@191(p1.00);6468@194(p1.00);8648@199(p1.00)
WesternSahara,18.5,-10.25,WesternSahara_lat18p50_lon-10p25,2000.0,2273.3,208.8,0.45,0.533,True,high,13.7,16,93@216(p0.19);187@211(p0.27);250@209(p0.35);447@211(p0.33);564@164(p0.22);633@221(p0.27);847@209(p0.87);1132@209(p0.72);1604@216(p1.00);2273@209(p0.45);2868@211(p0.57);4307@231(p0.70);5434@91(p1.00);6103@154(p1.00);7700@124(p1.00);8648@109(p1.00)
WesternSahara,18.5,-9.75,WesternSahara_lat18p50_lon-09p75,500.0,447.0,181.2,0.155,0.35,True,high,10.6,17,398@181(p0.17);447@181(p0.15);564@181(p0.27);633@181(p0.26);897@181(p0.44);1008@181(p0.44);1132@181(p1.00);1514@181(p0.43);1910@181(p0.39);2409@181(p0.65);2706@181(p1.00);3221@181(p1.00);3835@181(p1.00);4307@181(p1.00);5434@181(p1.00);6468@181(p1.00);8648@181(p1.00)
WesternSahara,18.5,-8.75,WesternSahara_lat18p50_lon-08p75,500.0,563.9,251.2,0.32,0.59,True,high,12.8,20,166@239(p0.16);198@249(p1.00);375@246(p0.47);422@229(p0.29);564@251(p0.32);711@246(p0.40);799@241(p0.38);951@239(p0.41);1132@246(p0.34);1348@241(p0.51);2024@249(p0.73);2409@231(p0.55);3414@239(p0.61);3835@236(p0.20);4565@91(p0.95);5127@191(p1.00);6103@241(p1.00);6855@91(p1.00);7700@124(p1.00);8648@251(p1.00)
WesternSahara,18.5,-8.5,WesternSahara_lat18p50_lon-08p50,500.0,502.0,243.8,0.389,0.712,True,high,0.4,17,111@249(p0.32);198@246(p0.53);250@244(p0.25);334@241(p0.46);398@241(p0.27);502@244(p0.39);633@236(p0.48);951@241(p0.73);1428@236(p1.00);1700@206(p0.23);2024@189(p0.37);2706@239(p0.79);4307@251(p0.95);5127@246(p1.00);6103@241(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,18.5,-7.5,WesternSahara_lat18p50_lon-07p50,300.0,265.0,241.2,0.274,0.225,True,high,11.7,19,88@239(p1.00);265@241(p0.27);422@231(p0.32);502@244(p0.27);598@244(p0.26);847@241(p0.55);1132@241(p0.58);1348@219(p0.33);1514@231(p0.76);1700@231(p0.38);2145@194(p0.59);2409@249(p0.51);2868@219(p0.89);3221@234(p0.47);3835@236(p0.71);5127@114(p1.00);6103@206(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,18.5,-7.0,WesternSahara_lat18p50_lon-07p00,600.0,532.0,248.8,0.243,0.378,True,high,11.3,18,88@241(p1.00);422@259(p0.50);532@249(p0.24);754@251(p0.30);847@264(p0.35);1008@251(p0.61);1272@264(p0.41);1700@259(p0.52);2409@154(p0.29);2706@181(p0.52);3040@181(p0.42);3414@104(p0.87);4064@154(p0.34);4565@91(p0.97);5127@191(p1.00);6103@154(p1.00);6855@181(p1.00);8648@109(p1.00)
WesternSahara,18.5,-6.75,WesternSahara_lat18p50_lon-06p75,700.0,671.2,231.2,0.358,0.411,True,high,4.1,17,105@229(p0.97);250@246(p0.27);281@254(p0.21);375@236(p0.36);502@231(p0.50);671@231(p0.36);1008@246(p0.50);1200@231(p0.67);1348@261(p0.24);1700@206(p0.64);2273@94(p0.58);2868@91(p0.57);3618@131(p0.78);4064@119(p0.72);4838@239(p1.00);6103@206(p1.00);7700@214(p1.00)
WesternSahara,18.5,-6.5,WesternSahara_lat18p50_lon-06p50,700.0,633.3,248.8,0.426,0.54,True,high,9.5,17,105@231(p0.97);334@251(p0.41);398@236(p0.49);474@259(p0.23);564@241(p0.57);633@249(p0.43);847@236(p0.65);1008@241(p0.33);1200@246(p0.44);1514@254(p0.74);2024@149(p0.21);2553@149(p0.16);3618@131(p0.72);4307@109(p0.98);5127@114(p1.00);6103@241(p1.00);7700@211(p1.00)
WesternSahara,18.5,-6.25,WesternSahara_lat18p50_lon-06p25,700.0,799.0,251.2,0.471,0.443,True,high,14.1,15,78@229(p0.92);375@234(p0.43);474@246(p0.15);598@249(p0.41);799@251(p0.47);1200@231(p0.67);1514@241(p0.66);1802@254(p0.42);2706@231(p0.74);3040@229(p0.40);3618@229(p0.25);4838@224(p1.00);5434@144(p1.00);6468@224(p1.00);7700@211(p1.00)
WesternSahara,18.5,-5.75,WesternSahara_lat18p50_lon-05p75,800.0,711.4,238.8,0.301,0.614,True,high,11.1,18,62@234(p0.40);298@234(p0.17);398@241(p0.20);474@246(p1.00);711@239(p0.30);1008@236(p0.59);1348@246(p0.46);1514@249(p0.34);1802@251(p0.49);2553@241(p0.70);2868@246(p0.32);3618@246(p0.72);4064@241(p0.85);4838@239(p0.82);5434@231(p0.38);6103@241(p1.00);7700@124(p1.00);8648@109(p1.00)
WesternSahara,18.5,-5.5,WesternSahara_lat18p50_lon-05p50,800.0,846.8,248.8,0.675,0.755,True,high,5.8,18,111@241(p0.42);236@244(p0.30);281@239(p1.00);375@246(p0.31);474@249(p0.25);564@241(p0.18);847@249(p0.68);1604@241(p0.72);2273@256(p0.88);2706@254(p0.25);3040@236(p0.85);4064@241(p0.94);4565@251(p0.49);5127@246(p1.00);6103@241(p1.00);6855@256(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,18.5,-5.25,WesternSahara_lat18p50_lon-05p25,900.0,951.1,253.8,0.416,0.359,True,high,5.7,16,105@244(p1.00);265@244(p0.35);671@249(p0.37);951@254(p0.42);1132@91(p0.24);1272@229(p0.35);1514@244(p0.48);1802@246(p0.72);2553@246(p0.44);3040@236(p0.51);3835@124(p0.82);4838@239(p1.00);6103@119(p1.00);6855@256(p1.00);7700@124(p1.00);8648@109(p1.00)
WesternSahara,18.75,-13.5,WesternSahara_lat18p75_lon-13p50,1300.0,1132.2,231.2,0.816,0.977,True,high,12.9,19,59@226(p0.49);210@256(p0.18);265@101(p0.24);298@109(p0.18);375@96(p0.36);532@246(p0.68);671@119(p0.51);847@236(p0.39);1132@231(p0.82);1514@244(p1.00);1700@114(p0.30);2409@239(p0.74);3221@161(p0.83);3618@196(p0.58);4307@251(p0.94);5127@246(p1.00);6103@206(p1.00);7700@211(p1.00);8648@199(p1.00)
WesternSahara,18.75,-13.25,WesternSahara_lat18p75_lon-13p25,1600.0,1700.3,246.2,0.322,0.752,True,high,6.3,18,59@254(p0.31);198@249(p0.17);236@244(p0.19);315@259(p0.31);502@251(p0.27);671@249(p0.49);847@239(p0.31);1068@251(p0.29);1428@246(p1.00);1700@246(p0.32);2145@256(p0.29);2409@241(p0.39);2706@254(p0.31);4307@251(p0.91);5434@129(p1.00);6103@206(p1.00);6855@181(p1.00);8648@199(p1.00)
WesternSahara,18.75,-13.0,WesternSahara_lat18p75_lon-13p00,1800.0,1909.8,116.2,0.441,0.544,True,high,6.1,16,88@251(p0.53);265@251(p0.17);474@261(p0.31);633@251(p0.48);711@239(p0.16);1008@261(p1.00);1200@241(p0.53);1604@249(p0.41);1910@116(p0.44);2409@154(p0.40);2706@144(p0.69);3414@181(p0.75);4307@231(p0.49);5127@246(p1.00);6855@181(p1.00);8648@251(p1.00)
WesternSahara,18.75,-12.75,WesternSahara_lat18p75_lon-12p75,1500.0,1513.8,221.2,0.258,0.805,True,high,0.9,17,88@249(p0.47);334@251(p0.29);447@246(p0.59);711@231(p0.17);897@241(p0.54);1008@96(p0.24);1200@221(p1.00);1514@221(p0.26);1910@224(p0.43);2553@196(p0.65);3414@174(p0.58);4064@206(p0.20);4838@224(p1.00);6103@206(p1.00);6855@181(p1.00);7700@211(p1.00);8648@199(p1.00)
WesternSahara,18.75,-12.25,WesternSahara_lat18p75_lon-12p25,1500.0,1428.4,263.8,0.153,0.796,True,high,4.8,21,88@246(p0.40);187@249(p0.18);250@136(p0.21);298@256(p0.20);398@256(p0.61);564@249(p0.44);633@91(p0.16);711@249(p0.18);847@264(p0.31);1008@214(p0.19);1200@94(p0.23);1428@264(p0.15);1604@259(p1.00);1910@111(p0.28);2553@246(p0.44);2868@246(p0.57);3414@104(p0.72);4565@209(p0.47);5127@246(p1.00);6855@256(p1.00);8648@251(p1.00)
WesternSahara,18.75,-10.5,WesternSahara_lat18p75_lon-10p50,300.0,334.3,93.8,0.219,0.752,True,high,11.4,19,132@241(p0.66);334@94(p0.22);502@251(p0.16);671@111(p0.32);799@239(p1.00);1068@249(p0.46);1272@251(p0.48);1910@249(p0.66);2145@236(p0.16);2409@111(p0.46);2868@91(p0.39);3221@234(p0.40);3618@246(p0.87);4307@251(p0.20);5127@246(p1.00);6103@241(p1.00);6855@256(p1.00);7700@236(p1.00);8648@199(p1.00)
WesternSahara,18.75,-10.25,WesternSahara_lat18p75_lon-10p25,500.0,532.0,143.8,0.253,0.906,True,high,6.4,18,140@224(p1.00);250@244(p0.18);298@241(p0.34);398@196(p0.22);532@144(p0.25);633@246(p0.59);951@256(p0.23);1132@246(p0.44);1428@221(p0.27);1910@181(p0.58);2409@239(p0.74);3618@164(p0.59);4064@206(p0.95);5127@246(p1.00);6103@241(p1.00);6855@256(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,18.75,-9.75,WesternSahara_lat18p75_lon-09p75,500.0,447.0,181.2,0.155,0.329,True,high,10.6,18,250@181(p0.19);398@181(p0.17);447@181(p0.15);564@181(p0.25);633@181(p0.25);897@181(p0.45);1008@181(p0.45);1132@181(p1.00);1428@181(p0.37);1910@181(p0.36);2409@181(p0.67);2706@181(p1.00);3221@181(p1.00);3835@181(p1.00);4307@181(p1.00);5434@181(p1.00);6468@181(p1.00);8648@181(p1.00)
WesternSahara,18.75,-9.5,WesternSahara_lat18p75_lon-09p50,700.0,711.4,248.8,0.447,0.205,True,high,1.6,16,93@239(p0.18);148@241(p1.00);315@241(p0.24);375@241(p0.29);532@241(p0.56);711@249(p0.45);799@234(p0.25);951@241(p0.47);1604@249(p0.87);2273@234(p0.67);2868@246(p0.86);4565@209(p0.41);5434@91(p1.00);6103@154(p1.00);7700@124(p1.00);8648@161(p1.00)
WesternSahara,18.75,-9.25,WesternSahara_lat18p75_lon-09p25,800.0,846.8,243.8,0.559,0.493,True,high,5.8,17,166@246(p1.00);375@251(p0.38);502@239(p0.31);847@244(p0.56);1132@249(p0.72);1514@256(p0.43);2024@251(p0.40);2409@241(p0.77);2706@239(p0.46);3040@256(p0.26);4064@241(p0.58);4565@91(p0.44);5127@246(p1.00);6103@241(p1.00);6855@91(p1.00);7700@124(p1.00);8648@251(p1.00)
WesternSahara,18.75,-8.5,WesternSahara_lat18p75_lon-08p50,100.0,110.9,248.8,0.165,0.482,True,high,10.9,17,111@249(p0.17);157@244(p0.39);298@236(p0.52);422@254(p0.42);532@241(p0.16);633@239(p0.48);754@241(p1.00);1068@239(p0.57);1428@91(p0.80);2409@239(p0.90);3221@224(p0.81);3835@236(p0.32);4565@121(p0.85);5434@231(p1.00);6103@119(p1.00);7700@124(p1.00);8648@109(p1.00)
WesternSahara,18.75,-8.25,WesternSahara_lat18p75_lon-08p25,100.0,93.1,256.2,1.0,1.0,True,high,6.9,18,93@256(p1.00);117@254(p0.15);298@249(p0.23);334@249(p0.23);598@259(p0.30);711@246(p0.27);847@264(p0.49);1068@244(p0.41);1348@254(p0.41);1700@251(p0.62);2553@259(p0.52);2868@246(p0.39);3414@256(p0.86);3835@124(p0.59);4565@209(p1.00);5434@91(p1.00);6855@91(p1.00);8648@251(p1.00)
WesternSahara,18.75,-7.75,WesternSahara_lat18p75_lon-07p75,700.0,711.4,238.8,0.39,0.225,True,high,1.6,20,93@251(p1.00);210@249(p0.26);315@241(p0.15);375@239(p0.27);447@244(p0.23);711@239(p0.39);847@249(p0.41);1008@241(p0.70);1200@234(p0.33);1428@121(p0.25);1802@259(p0.61);2409@111(p0.50);2868@251(p0.19);3414@121(p0.21);3835@254(p0.77);4307@144(p0.42);5127@191(p1.00);6103@241(p1.00);7700@124(p1.00);8648@161(p1.00)
WesternSahara,18.75,-7.5,WesternSahara_lat18p75_lon-07p50,700.0,799.0,243.8,0.38,0.223,True,high,14.1,20,62@239(p0.99);315@241(p0.20);375@246(p0.45);447@241(p0.17);532@236(p0.28);598@246(p0.39);799@244(p0.38);951@241(p0.64);1132@266(p0.18);1272@259(p0.35);1604@234(p0.71);2145@256(p0.55);2868@174(p0.16);3414@239(p0.87);3835@189(p0.88);4307@216(p0.85);4838@224(p0.18);5434@216(p1.00);6103@119(p1.00);7700@149(p1.00)
WesternSahara,18.75,-7.25,WesternSahara_lat18p75_lon-07p25,600.0,633.3,193.8,0.236,0.568,True,high,5.6,19,117@251(p0.51);422@194(p0.21);502@194(p0.20);564@194(p0.18);633@194(p0.24);754@194(p0.24);951@191(p0.47);1068@194(p0.36);1428@191(p0.34);1700@191(p1.00);2024@191(p0.38);2553@191(p0.91);2868@191(p0.94);3221@194(p1.00);3618@196(p1.00);4307@199(p1.00);5127@191(p1.00);6468@194(p1.00);8648@199(p1.00)
WesternSahara,18.75,-7.0,WesternSahara_lat18p75_lon-07p00,700.0,563.9,241.2,0.56,0.482,True,high,19.4,14,83@259(p1.00);334@259(p0.40);474@256(p0.41);564@241(p0.56);847@264(p0.18);1008@264(p0.54);1200@244(p0.17);1514@224(p0.75);2553@259(p0.51);3414@141(p0.74);4064@154(p0.98);5127@191(p1.00);6855@181(p1.00);8648@181(p1.00)
WesternSahara,18.75,-6.75,WesternSahara_lat18p75_lon-06p75,600.0,597.6,248.8,0.485,0.532,True,high,0.4,16,88@231(p0.98);334@239(p0.27);447@241(p0.24);598@249(p0.48);711@239(p0.63);951@229(p0.62);1132@249(p0.47);1514@94(p0.58);1700@246(p0.33);1910@249(p0.35);2273@134(p0.50);3618@229(p0.85);4307@231(p0.21);5434@101(p1.00);6103@119(p1.00);7700@124(p1.00)
WesternSahara,18.75,-6.5,WesternSahara_lat18p75_lon-06p50,100.0,69.7,236.2,0.654,0.913,False,low,30.3,16,70@236(p0.65);375@246(p1.00);532@229(p0.25);951@254(p0.65);1200@236(p0.41);1514@251(p0.42);1910@266(p0.73);2868@124(p0.73);3414@239(p0.34);3835@189(p0.89);4307@251(p0.51);5127@246(p1.00);6103@206(p1.00);6855@104(p1.00);7700@124(p1.00);8648@251(p1.00)
WesternSahara,18.75,-6.25,WesternSahara_lat18p75_lon-06p25,100.0,87.9,231.2,0.927,1.0,True,high,12.1,15,88@231(p0.93);298@234(p0.30);375@241(p0.33);474@239(p0.49);598@241(p0.61);1200@241(p0.76);1514@236(p0.69);1802@246(p0.72);2409@194(p0.24);3221@234(p0.91);3618@229(p0.37);4838@224(p1.00);5434@216(p1.00);6103@241(p1.00);7700@124(p1.00)
WesternSahara,19.0,-12.75,WesternSahara_lat19p00_lon-12p75,2000.0,2145.0,246.2,0.635,0.762,True,high,7.3,22,62@244(p0.80);265@244(p0.15);398@246(p0.26);474@244(p0.34);532@244(p0.29);598@236(p0.21);754@241(p0.30);897@244(p0.64);1132@249(p0.57);1348@259(p0.36);1802@246(p1.00);2145@246(p0.63);2553@236(p0.34);3040@256(p0.19);3414@96(p0.97);3835@211(p0.47);4307@216(p0.99);5127@246(p1.00);6103@206(p1.00);6855@256(p1.00);7700@211(p1.00);8648@181(p1.00)
WesternSahara,19.0,-12.25,WesternSahara_lat19p00_lon-12p25,1300.0,1271.7,246.2,0.679,0.758,True,high,2.2,18,78@236(p0.43);166@244(p0.22);223@246(p0.16);265@236(p0.36);375@241(p0.32);502@234(p0.23);598@226(p0.29);711@236(p0.51);897@254(p0.54);1132@249(p0.71);1272@246(p0.68);2024@241(p1.00);2553@236(p0.33);4064@241(p0.57);4838@239(p1.00);6103@241(p1.00);7700@236(p1.00);8648@251(p1.00)
WesternSahara,19.0,-10.5,WesternSahara_lat19p00_lon-10p50,300.0,315.4,233.8,0.332,0.301,True,high,5.1,17,125@236(p0.99);315@234(p0.33);422@229(p0.16);633@264(p0.17);754@241(p0.32);847@246(p0.46);1132@111(p0.33);1348@229(p0.68);1514@199(p0.21);1910@91(p0.63);2409@224(p0.68);2706@96(p0.57);3414@239(p0.61);3835@234(p0.16);4838@224(p1.00);6103@154(p1.00);7700@234(p1.00)
WesternSahara,19.0,-10.25,WesternSahara_lat19p00_lon-10p25,300.0,297.6,248.8,0.347,0.31,True,high,0.8,17,132@241(p1.00);298@249(p0.35);398@246(p0.15);474@254(p0.36);633@234(p0.30);754@244(p0.48);951@241(p0.72);1428@251(p0.59);1700@246(p0.74);2409@231(p0.50);2868@244(p0.21);3835@171(p0.70);4838@136(p0.31);5434@259(p1.00);6103@206(p1.00);7700@234(p1.00);8648@109(p1.00)
WesternSahara,19.0,-10.0,WesternSahara_lat19p00_lon-10p00,800.0,753.9,171.2,0.181,0.427,True,high,5.8,16,132@234(p0.98);298@244(p0.17);398@156(p0.26);474@236(p0.30);564@156(p0.34);754@171(p0.18);951@156(p0.31);1132@241(p0.47);1604@254(p0.46);2145@261(p0.29);2409@254(p0.18);3414@209(p0.18);4064@91(p0.49);5127@246(p1.00);6103@119(p1.00);7700@236(p1.00)
WesternSahara,19.0,-8.75,WesternSahara_lat19p00_lon-08p75,100.0,82.9,91.2,0.255,0.14,True,high,17.1,21,83@91(p0.25);223@91(p0.25);422@91(p0.21);474@91(p0.22);564@91(p0.18);633@91(p0.24);711@91(p0.32);847@91(p0.18);1008@91(p0.45);1132@91(p0.50);1348@91(p1.00);1802@91(p0.29);2024@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
WesternSahara,19.0,-8.5,WesternSahara_lat19p00_lon-08p50,100.0,421.7,91.2,0.196,0.268,False,low,321.7,18,422@91(p0.20);474@91(p0.19);564@91(p0.22);633@91(p0.24);711@91(p0.50);847@91(p0.18);1008@91(p0.44);1132@91(p0.48);1428@91(p1.00);2024@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
WesternSahara,19.0,-8.25,WesternSahara_lat19p00_lon-08p25,100.0,265.0,91.2,0.264,0.165,False,low,165.0,19,265@91(p0.26);375@91(p0.30);564@91(p0.35);633@91(p0.26);711@91(p0.44);847@91(p0.19);1008@91(p0.40);1132@91(p0.44);1428@91(p1.00);1802@91(p0.22);2024@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
WesternSahara,19.0,-5.75,WesternSahara_lat19p00_lon-05p75,100.0,117.5,186.2,1.0,1.0,True,high,17.5,19,117@186(p1.00);398@99(p0.20);532@246(p0.40);598@254(p0.19);671@244(p0.34);897@251(p0.49);1132@181(p0.55);1428@261(p0.27);1700@244(p0.34);1910@181(p0.50);2273@181(p0.99);2706@181(p0.91);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
WesternSahara,19.25,-12.75,WesternSahara_lat19p25_lon-12p75,50.0,73.8,238.8,0.432,0.202,False,low,47.6,17,74@239(p0.43);187@224(p0.28);315@251(p0.23);354@259(p0.33);711@91(p0.21);847@209(p0.16);1068@259(p1.00);1428@264(p0.50);1604@254(p0.22);2145@266(p0.77);2706@259(p0.43);3040@256(p0.18);3835@234(p0.85);4307@229(p1.00);5434@101(p1.00);6855@91(p1.00);8648@161(p1.00)
WesternSahara,19.25,-12.25,WesternSahara_lat19p25_lon-12p25,1400.0,1347.7,241.2,0.376,0.554,True,high,3.7,18,66@241(p0.99);236@251(p0.22);298@249(p0.23);334@246(p0.32);847@249(p0.57);1008@256(p0.30);1348@241(p0.38);1514@254(p0.85);1700@244(p0.20);2024@239(p0.29);2273@241(p0.41);2868@149(p0.64);3221@234(p0.85);3835@234(p0.48);5434@216(p1.00);6103@154(p1.00);7700@234(p1.00);8648@161(p1.00)
WesternSahara,19.25,-10.75,WesternSahara_lat19p25_lon-10p75,200.0,354.3,181.2,0.18,0.257,False,low,77.1,16,354@181(p0.18);564@181(p0.26);633@181(p0.26);897@181(p0.46);1008@181(p0.43);1132@181(p1.00);2024@181(p0.25);2409@181(p0.65);2706@181(p1.00);3040@181(p0.50);3414@181(p0.51);3835@181(p1.00);4307@181(p1.00);5434@181(p1.00);6468@181(p1.00);8648@181(p1.00)
WesternSahara,19.25,-10.5,WesternSahara_lat19p25_lon-10p50,200.0,176.4,246.2,0.162,0.334,True,high,11.8,15,74@254(p1.00);176@246(p0.16);474@249(p0.45);711@249(p0.45);897@239(p0.54);1068@249(p0.68);1348@251(p0.79);2024@249(p0.66);2409@136(p0.33);3221@174(p0.73);4064@154(p0.99);4838@239(p1.00);6103@206(p1.00);7700@234(p1.00);8648@251(p1.00)
WesternSahara,19.25,-10.25,WesternSahara_lat19p25_lon-10p25,400.0,473.7,231.2,0.447,0.376,True,high,18.4,18,78@236(p0.96);176@234(p0.17);315@239(p0.22);474@231(p0.45);564@251(p0.17);633@254(p0.19);951@256(p0.85);1068@229(p0.42);1200@249(p0.45);1604@241(p0.57);2409@181(p0.35);2868@91(p0.54);3221@234(p0.33);4064@241(p1.00);4838@239(p1.00);5434@181(p1.00);6468@224(p1.00);7700@126(p1.00)
WesternSahara,19.25,-10.0,WesternSahara_lat19p25_lon-10p00,800.0,799.0,258.8,0.216,0.513,True,high,0.1,17,88@261(p0.70);223@246(p0.20);334@256(p0.40);502@91(p0.19);598@246(p0.50);799@259(p0.22);951@256(p0.25);1132@249(p0.41);1428@251(p1.00);1802@261(p0.61);2024@261(p0.23);2273@261(p0.48);3835@99(p0.44);5127@114(p1.00);6103@119(p1.00);6855@104(p1.00);8648@109(p1.00)
WesternSahara,19.25,-9.25,WesternSahara_lat19p25_lon-09p25,100.0,104.6,126.2,0.991,1.0,True,high,4.6,20,105@126(p0.99);250@251(p0.24);315@261(p0.16);375@244(p0.41);502@251(p0.23);564@244(p0.41);671@251(p0.19);799@259(p0.36);1008@259(p0.57);1348@264(p0.49);1604@256(p0.69);1910@256(p0.21);2553@234(p0.37);2868@251(p0.30);3414@264(p1.00);3835@254(p1.00);4565@239(p1.00);5434@91(p1.00);6468@224(p1.00);7700@234(p1.00)
WesternSahara,19.25,-9.0,WesternSahara_lat19p25_lon-09p00,100.0,110.9,136.2,0.992,1.0,True,high,10.9,17,111@136(p0.99);375@239(p0.42);474@244(p0.23);711@181(p0.18);951@181(p0.37);1068@181(p0.24);1272@181(p0.66);1700@256(p0.92);2553@91(p0.57);3040@256(p0.54);3414@256(p0.61);3835@181(p1.00);4307@181(p1.00);4838@201(p1.00);5434@91(p1.00);6468@181(p1.00);7700@126(p1.00)
WesternSahara,19.25,-8.75,WesternSahara_lat19p25_lon-08p75,100.0,110.9,131.2,0.992,1.0,True,high,10.9,15,111@131(p0.99);334@214(p0.38);633@241(p0.23);754@254(p0.25);847@264(p0.21);1068@251(p0.42);1348@261(p0.48);2024@256(p0.39);2409@249(p0.54);3414@91(p1.00);3835@261(p1.00);4307@251(p1.00);5434@259(p1.00);6468@194(p1.00);7700@126(p1.00)
WesternSahara,19.25,-8.5,WesternSahara_lat19p25_lon-08p50,150.0,117.5,138.8,0.994,1.0,True,high,21.7,16,117@139(p0.99);354@219(p0.24);633@249(p0.60);799@254(p0.36);951@259(p0.64);1132@249(p0.46);1428@231(p0.55);1700@264(p0.37);2409@249(p0.83);2868@244(p0.32);3221@249(p0.34);3835@234(p1.00);4307@189(p0.83);5434@231(p1.00);6103@241(p1.00);7700@234(p1.00)
WesternSahara,19.25,-8.25,WesternSahara_lat19p25_lon-08p25,100.0,117.5,141.2,0.998,1.0,True,high,17.5,14,117@141(p1.00);474@96(p0.19);598@246(p0.25);711@94(p0.15);951@259(p0.15);1068@254(p0.23);1348@251(p0.22);1514@249(p0.38);2024@251(p0.75);2868@211(p0.75);3414@91(p0.81);5127@191(p1.00);6103@241(p1.00);7700@234(p1.00)
WesternSahara,19.25,-7.75,WesternSahara_lat19p25_lon-07p75,100.0,124.5,126.2,0.999,1.0,True,high,24.5,14,125@126(p1.00);447@229(p0.49);564@226(p0.60);847@254(p0.22);1348@264(p0.19);1514@249(p0.52);1700@259(p0.21);2409@241(p0.21);3221@249(p0.45);3618@246(p0.32);4064@119(p0.97);5434@101(p1.00);6103@241(p1.00);7700@234(p1.00)
WesternSahara,19.25,-7.25,WesternSahara_lat19p25_lon-07p25,100.0,139.9,136.2,0.996,1.0,False,low,39.9,15,140@136(p1.00);447@244(p0.20);754@241(p0.36);897@251(p0.53);1132@249(p0.75);1514@264(p0.22);1802@261(p0.68);2553@259(p0.52);3414@239(p0.84);3835@224(p1.00);4307@216(p1.00);4838@121(p1.00);5434@91(p1.00);6468@136(p1.00);7700@234(p1.00)
WesternSahara,19.25,-6.75,WesternSahara_lat19p25_lon-06p75,100.0,73.8,141.2,0.205,0.091,False,low,26.2,17,74@141(p0.20);140@151(p1.00);298@126(p0.25);671@241(p0.27);754@244(p0.18);897@251(p0.37);1008@246(p0.24);1272@194(p0.41);1514@244(p0.64);1802@236(p0.57);3414@256(p0.83);3835@254(p1.00);4307@131(p1.00);4838@239(p1.00);5434@231(p1.00);6468@224(p1.00);7700@149(p1.00)
WesternSahara,19.25,-6.5,WesternSahara_lat19p25_lon-06p50,100.0,139.9,146.2,0.999,1.0,False,low,39.9,16,140@146(p1.00);532@239(p0.28);633@241(p0.18);897@234(p0.16);1068@239(p0.73);1200@251(p0.24);1348@236(p0.31);1700@251(p0.28);2553@241(p0.44);3040@91(p0.84);3414@174(p0.35);3835@189(p1.00);4307@251(p0.80);5434@216(p1.00);6468@224(p1.00);7700@211(p1.00)
